event_date,category,b2b,status,total_orders,total_items_sold,total_gmv
2024-02-13,Top,True,Cancelled,1,1.0,574.0
2024-02-20,Western Dress,True,Cancelled,3,3.0,2313.0
2024-02-19,Set,False,Shipped,215,214.0,185331.0
2024-02-19,kurta,False,Shipped - Delivered to Buyer,114,113.0,51474.0
2024-02-19,Top,False,Cancelled,12,3.0,4306.15
2024-02-19,kurta,False,Shipped - Returned to Seller,5,5.0,2646.0
2024-02-19,kurta,True,Cancelled,2,0.0,716.2
2024-03-19,Set,False,Shipped - Out for Delivery,1,1.0,1163.0
2024-03-18,Ethnic Dress,False,Cancelled,2,0.0,0.0
2024-03-18,Blouse,False,Shipped,7,7.0,3282.0
2024-03-17,kurta,False,Cancelled,81,31.0,20790.97
2024-03-17,Set,False,Cancelled,68,16.0,25423.730000000003
2024-03-17,Top,True,Shipped,1,1.0,625.0
2024-03-16,Ethnic Dress,False,Shipped,13,13.0,11283.0
2024-03-16,Blouse,False,Shipped - Delivered to Buyer,2,2.0,1085.0
2024-03-16,Saree,False,Shipped,1,1.0,737.0
2024-03-15,kurta,False,Shipped,377,377.0,177378.0
2024-03-15,Top,False,Shipped - Delivered to Buyer,18,18.0,9144.0
2024-03-15,kurta,False,Shipped - Picked Up,1,1.0,486.0
2024-03-15,Set,True,Shipped - Delivered to Buyer,1,1.0,599.0
2024-03-14,kurta,False,Shipped,433,429.0,195628.0
2024-03-14,Set,False,Shipped,336,336.0,278024.0
2024-03-14,Western Dress,False,Shipped - Delivered to Buyer,67,67.0,47869.0
2024-03-14,Top,False,Shipped - Delivered to Buyer,13,13.0,6518.0
2024-03-14,Ethnic Dress,False,Shipped,12,12.0,7720.0
2024-03-14,Western Dress,False,Shipped - Returned to Seller,6,6.0,4540.0
2024-03-14,Western Dress,False,Shipped - Returning to Seller,1,1.0,735.0
2024-03-14,Western Dress,True,Shipped,2,2.0,1470.0
2024-03-14,Bottom,False,Cancelled,1,1.0,301.0
2024-03-13,Set,False,Shipped,328,329.0,271464.0
2024-03-11,Top,False,Shipped - Delivered to Buyer,9,9.0,5404.0
2024-03-11,Top,False,Shipped - Returning to Seller,1,1.0,693.0
2024-03-11,Top,False,Shipped - Returned to Seller,1,1.0,0.0
2024-03-10,Set,True,Shipped,1,1.0,852.0
2024-03-13,Set,True,Shipped,1,1.0,1122.0
2024-03-13,Western Dress,True,Cancelled,1,0.0,734.29
2024-03-13,Ethnic Dress,False,Shipped - Delivered to Buyer,3,3.0,1692.0
2024-03-13,Set,False,Shipped - Picked Up,1,1.0,786.0
2024-03-12,kurta,False,Shipped,361,359.0,164892.0
2024-03-12,Top,False,Shipped,59,59.0,40921.0
2024-03-12,kurta,True,Shipped,3,3.0,1354.0
2024-01-22,kurta,True,Shipped,3,3.0,1524.0
2024-01-18,Western Dress,False,Shipped,40,40.0,30794.0
2024-01-18,Ethnic Dress,True,Shipped,1,1.0,721.0
2024-01-17,Set,False,Shipped,380,380.0,323500.0
2024-01-17,Western Dress,False,Shipped - Delivered to Buyer,38,38.0,28772.0
2024-01-17,kurta,False,Shipped - Delivered to Buyer,216,215.0,89666.0
2024-01-17,Blouse,False,Shipped,9,9.0,4597.0
2024-01-17,kurta,False,Shipped - Returned to Seller,13,13.0,5504.0
2024-01-21,Western Dress,False,Cancelled,10,3.0,3286.62
2024-01-20,Set,False,Cancelled,83,18.0,33819.91
2024-01-20,Ethnic Dress,False,Cancelled,4,0.0,2783.81
2024-01-20,Western Dress,False,Shipped,55,55.0,40993.0
2024-01-20,Bottom,False,Shipped,5,5.0,2417.0
2024-01-20,Saree,False,Shipped,1,1.0,819.0
2024-01-19,Set,False,Shipped - Delivered to Buyer,166,166.0,130399.0
2024-01-19,Western Dress,False,Shipped - Delivered to Buyer,47,50.0,36167.0
2024-01-19,Set,True,Cancelled,1,0.0,0.0
2024-01-19,Set,False,Shipped - Returned to Seller,14,14.0,10850.0
2024-01-19,Western Dress,False,Shipped - Returned to Seller,2,2.0,744.0
2024-01-17,Western Dress,False,Shipped - Returned to Seller,2,2.0,1488.0
2024-01-17,kurta,True,Shipped - Delivered to Buyer,7,9.0,3806.0
2024-01-16,Set,True,Shipped,2,2.0,1341.0
2024-01-16,kurta,True,Shipped - Delivered to Buyer,4,4.0,1985.0
2024-01-16,Ethnic Dress,False,Cancelled,2,0.0,686.67
2024-01-16,Blouse,True,Shipped,1,1.0,383.0
2024-01-31,kurta,False,Shipped - Rejected by Buyer,1,1.0,568.0
2024-01-31,Blouse,False,Shipped - Delivered to Buyer,2,2.0,329.0
2024-01-31,Top,True,Shipped - Delivered to Buyer,1,1.0,518.0
2024-01-28,kurta,False,Cancelled,91,24.0,23489.980000000003
2024-01-28,Ethnic Dress,False,Shipped,3,3.0,2143.0
2024-01-28,Bottom,False,Shipped - Delivered to Buyer,3,3.0,1162.0
2024-01-28,Blouse,False,Cancelled,1,0.0,0.0
2024-01-27,Top,False,Shipped - Delivered to Buyer,23,23.0,11197.0
2024-01-27,Top,False,Shipped - Returned to Seller,2,2.0,1080.0
2024-01-27,Western Dress,False,Cancelled,15,1.0,5141.950000000001
2024-01-26,Bottom,False,Cancelled,1,1.0,329.0
2024-01-26,Set,True,Cancelled,2,0.0,0.0
2024-01-26,Ethnic Dress,False,Cancelled,2,1.0,1477.67
2024-01-25,Top,False,Shipped - Delivered to Buyer,25,25.0,11830.0
2024-01-25,Saree,False,Shipped,4,4.0,3410.0
2024-01-25,Top,False,Shipped - Returned to Seller,4,4.0,2180.0
2024-03-09,kurta,False,Shipped - Delivered to Buyer,99,99.0,47752.0
2024-03-09,kurta,False,Shipped - Returned to Seller,6,6.0,2976.0
2024-03-09,Western Dress,True,Shipped - Delivered to Buyer,2,2.0,1506.0
2024-03-09,kurta,True,Shipped,2,2.0,1660.0
2024-03-09,Ethnic Dress,False,Cancelled,2,1.0,452.0
2024-03-08,kurta,False,Shipped - Delivered to Buyer,86,86.0,41598.0
2024-03-08,kurta,False,Shipped - Returned to Seller,13,17.0,8348.0
2024-03-05,kurta,False,Shipped - Delivered to Buyer,67,67.0,30063.0
2024-03-05,Blouse,False,Shipped,4,4.0,2967.0
2024-03-05,kurta,False,Shipped - Returned to Seller,5,5.0,2137.0
2024-03-05,Bottom,False,Shipped,1,1.0,404.0
2024-03-04,Blouse,False,Cancelled,3,2.0,1250.0
2024-03-04,Ethnic Dress,False,Cancelled,4,1.0,855.0
2024-03-04,Bottom,False,Shipped - Delivered to Buyer,3,3.0,1036.0
2024-01-29,Set,False,Cancelled,61,21.0,31697.569999999996
2024-01-29,Western Dress,False,Shipped,52,52.0,39954.0
2024-01-29,kurta,False,Cancelled,80,15.0,20900.31
2024-01-29,Top,False,Shipped - Returned to Seller,1,1.0,0.0
2024-01-29,Top,False,Shipped - Delivered to Buyer,30,30.0,14412.0
2024-01-27,Ethnic Dress,False,Shipped,2,2.0,1411.0
2024-01-27,Set,True,Shipped - Delivered to Buyer,2,2.0,2001.0
2024-01-26,kurta,False,Shipped,307,309.0,132111.0
2024-01-26,Western Dress,False,Shipped - Delivered to Buyer,72,73.0,54578.0
2024-01-26,Blouse,False,Cancelled,1,1.0,665.0
2024-01-26,Western Dress,False,Shipped - Returned to Seller,4,4.0,2859.0
2024-01-24,kurta,False,Shipped,398,399.0,173994.0
2024-01-24,Top,False,Shipped,100,102.0,50731.0
2024-01-24,Bottom,False,Shipped - Delivered to Buyer,2,2.0,705.0
2024-03-06,Set,False,Cancelled,61,32.0,35555.479999999996
2024-03-03,Western Dress,False,Cancelled,36,15.0,19866.07
2024-03-03,Set,False,Shipped,320,321.0,265998.0
2024-03-03,Ethnic Dress,False,Shipped,22,22.0,15546.0
2024-03-03,Saree,False,Shipped - Delivered to Buyer,2,2.0,1474.0
2024-03-03,Set,False,Shipped - Picked Up,1,1.0,579.0
2024-03-03,Bottom,False,Shipped - Delivered to Buyer,2,2.0,377.0
2024-01-04,kurta,False,Shipped,382,384.0,167867.0
2024-01-04,Set,False,Shipped - Delivered to Buyer,116,117.0,88328.0
2024-01-04,Western Dress,False,Shipped - Delivered to Buyer,25,25.0,18801.0
2024-01-04,Set,False,Shipped - Returned to Seller,6,6.0,3773.0
2024-01-04,Western Dress,False,Shipped - Returned to Seller,3,3.0,3239.0
2024-01-01,kurta,False,Shipped,66,65.0,30533.0
2024-01-01,Top,False,Shipped - Delivered to Buyer,1,1.0,446.0
2024-03-01,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,771.0
2024-03-01,Bottom,False,Shipped - Delivered to Buyer,1,1.0,301.0
2024-03-01,kurta,False,Cancelled,39,12.0,9281.24
2024-03-01,Set,False,Shipped - Returned to Seller,8,8.0,7399.0
2024-03-01,Set,False,Shipped - Delivered to Buyer,94,94.0,79342.0
2024-03-01,Top,False,Cancelled,18,9.0,5286.33
2024-03-01,Set,False,Shipped - Lost in Transit,1,1.0,999.0
2024-03-01,Top,False,Shipped - Returned to Seller,1,1.0,387.0
2024-02-29,kurta,False,Shipped,341,342.0,166970.0
2024-02-29,Blouse,False,Shipped,8,8.0,3416.0
2024-02-29,Top,False,Cancelled,12,7.0,4075.0
2024-02-29,Ethnic Dress,False,Cancelled,2,0.0,520.0
2024-02-29,kurta,True,Shipped,2,2.0,958.0
2024-02-29,Bottom,False,Shipped,2,2.0,819.0
2024-02-28,kurta,False,Cancelled,58,17.0,14429.32
2024-02-28,Top,False,Shipped - Delivered to Buyer,17,17.0,7628.0
2024-02-28,Saree,False,Shipped,1,1.0,791.0
2024-02-26,Western Dress,False,Shipped - Delivered to Buyer,50,50.0,38509.0
2024-02-26,Western Dress,False,Shipped - Returned to Seller,5,5.0,3764.0
2024-02-25,kurta,False,Shipped - Delivered to Buyer,78,78.0,35862.0
2024-02-25,kurta,False,Shipped - Returned to Seller,7,7.0,2557.0
2024-02-24,kurta,False,Shipped,225,224.0,116766.0
2024-02-24,Set,False,Cancelled,61,20.0,32721.230000000003
2024-02-23,Set,False,Shipped,263,263.0,221984.0
2024-01-02,kurta,False,Shipped - Delivered to Buyer,90,90.0,39311.0
2024-01-02,Set,False,Cancelled,104,37.0,48810.54
2024-01-02,kurta,False,Shipped - Returned to Seller,9,9.0,3766.0
2024-01-02,Bottom,False,Shipped - Delivered to Buyer,1,1.0,518.0
2024-03-01,Top,False,Shipped - Delivered to Buyer,26,26.0,13493.0
2024-03-01,Western Dress,False,Shipped - Delivered to Buyer,47,47.0,35397.0
2024-03-01,kurta,True,Shipped,3,3.0,1527.0
2024-03-01,Western Dress,False,Shipped - Returned to Seller,4,4.0,3168.0
2024-02-28,Bottom,False,Shipped - Delivered to Buyer,1,1.0,518.0
2024-02-27,Western Dress,False,Shipped - Delivered to Buyer,32,32.0,23917.0
2024-02-27,Ethnic Dress,False,Shipped,14,14.0,10314.0
2024-02-27,Western Dress,False,Shipped - Returned to Seller,4,4.0,3081.0
2024-02-22,Top,False,Shipped - Delivered to Buyer,29,29.0,13429.0
2024-02-22,kurta,False,Cancelled,45,8.0,12817.240000000002
2024-02-22,Set,False,Cancelled,58,23.0,39171.600000000006
2024-02-22,Top,False,Shipped - Returned to Seller,2,2.0,1148.0
2024-01-14,kurta,False,Shipped - Delivered to Buyer,168,168.0,75852.0
2024-01-14,kurta,False,Shipped - Returned to Seller,7,7.0,3788.0
2024-01-12,Set,False,Shipped - Delivered to Buyer,175,176.0,148204.0
2024-01-12,Set,False,Shipped - Returned to Seller,17,17.0,14917.0
2024-01-12,Set,True,Shipped,3,3.0,2537.0
2024-01-12,Blouse,False,Shipped,12,13.0,5788.0
2024-01-11,Western Dress,False,Shipped - Delivered to Buyer,50,50.0,34805.0
2024-01-11,Western Dress,False,Shipped - Returned to Seller,3,3.0,1965.0
2024-01-11,Top,True,Shipped,1,1.0,339.0
2024-01-10,kurta,False,Shipped - Delivered to Buyer,106,106.0,44483.0
2024-01-10,Western Dress,False,Shipped - Delivered to Buyer,43,43.0,31096.0
2024-01-10,kurta,False,Shipped - Returned to Seller,13,14.0,5669.0
2024-01-10,Blouse,False,Shipped,10,10.0,4572.0
2024-01-07,Top,False,Cancelled,10,5.0,3764.33
2024-01-07,Blouse,False,Shipped - Delivered to Buyer,3,3.0,1529.0
2024-01-13,Blouse,False,Shipped - Delivered to Buyer,1,1.0,665.0
2024-01-10,Western Dress,False,Shipped - Returned to Seller,2,2.0,1624.0
2024-01-10,Bottom,False,Shipped - Delivered to Buyer,2,2.0,377.0
2024-01-09,Bottom,False,Cancelled,1,0.0,0.0
2024-01-09,kurta,False,Shipped - Rejected by Buyer,1,1.0,521.0
2024-01-08,Top,False,Shipped,70,70.0,32104.0
2024-01-08,Western Dress,False,Shipped - Delivered to Buyer,47,47.0,33344.0
2024-01-08,Blouse,False,Shipped,19,19.0,10599.0
2024-01-08,Western Dress,False,Shipped - Returned to Seller,1,1.0,0.0
2024-01-08,Set,True,Shipped - Delivered to Buyer,1,1.0,999.0
2024-01-05,kurta,False,Shipped - Delivered to Buyer,144,144.0,63485.0
2024-01-05,Top,False,Shipped,104,104.0,55423.0
2024-01-05,kurta,False,Shipped - Returned to Seller,5,5.0,2094.0
2024-02-03,Western Dress,False,Shipped - Delivered to Buyer,64,64.0,47885.0
2024-02-03,Top,False,Shipped - Delivered to Buyer,31,31.0,15128.0
2024-02-03,Ethnic Dress,False,Shipped - Delivered to Buyer,3,3.0,2473.0
2024-02-03,Western Dress,False,Shipped - Returned to Seller,1,1.0,724.0
2024-02-03,kurta,True,Cancelled,1,0.0,0.0
2024-02-03,Saree,False,Cancelled,1,1.0,819.0
2024-02-03,Top,False,Shipped - Returning to Seller,1,1.0,574.0
2024-02-02,Western Dress,False,Shipped,103,103.0,77942.0
2024-02-02,Ethnic Dress,False,Cancelled,2,0.0,951.43
2024-03-30,Western Dress,False,Cancelled,30,10.0,16085.149999999998
2024-03-30,Set,False,Pending,58,58.0,51138.0
2024-03-29,kurta,False,Cancelled,48,19.0,12525.500000000002
2024-03-29,Western Dress,False,Pending,2,2.0,1398.0
2024-03-29,Top,False,Pending,1,1.0,518.0
2024-03-28,kurta,False,Shipped,280,281.0,132249.0
2024-03-28,Set,False,Shipped,257,256.0,220572.0
2024-03-28,kurta,False,Shipped - Picked Up,97,98.0,46930.0
2024-03-28,Set,False,Shipped - Picked Up,93,94.0,80955.0
2024-03-28,Top,False,Shipped - Delivered to Buyer,1,1.0,625.0
2024-03-27,kurta,False,Shipped,237,237.0,106528.0
2024-03-27,kurta,False,Shipped - Picked Up,49,49.0,23245.0
2024-03-27,Saree,False,Shipped,1,1.0,885.0
2024-03-27,Western Dress,False,Shipped - Delivered to Buyer,2,2.0,1360.0
2024-03-27,Set,True,Cancelled,2,1.0,888.0
2024-03-27,Western Dress,False,Shipped - Returning to Seller,1,2.0,1470.0
2024-03-26,kurta,False,Pending,2,2.0,728.0
2024-03-26,Blouse,False,Shipped,2,2.0,1143.0
2024-03-26,kurta,False,Shipped - Out for Delivery,1,1.0,486.0
2024-03-26,Western Dress,True,Cancelled,1,0.0,0.0
2024-03-25,Set,False,Cancelled,80,23.0,35949.13
2024-03-25,Top,False,Shipped - Delivered to Buyer,5,5.0,2583.0
2024-03-25,Western Dress,False,Shipped - Returning to Seller,5,5.0,3785.0
2024-03-25,Western Dress,False,Shipped - Delivered to Buyer,51,51.0,36289.0
2024-03-25,Bottom,False,Shipped - Delivered to Buyer,2,2.0,602.0
2024-03-24,Set,True,Shipped,8,8.0,6643.0
2024-03-24,Top,False,Cancelled,12,4.0,3139.14
2024-03-24,Saree,False,Shipped,1,1.0,674.0
2024-03-24,Blouse,False,Shipped - Delivered to Buyer,1,1.0,418.0
2024-03-24,kurta,True,Shipped - Delivered to Buyer,1,1.0,735.0
2024-03-23,Western Dress,False,Shipped,73,73.0,56688.0
2024-03-23,Set,False,Shipped - Delivered to Buyer,96,96.0,83342.0
2024-03-23,Set,False,Shipped - Returning to Seller,8,8.0,6914.0
2024-03-23,Western Dress,False,Shipped - Picked Up,3,3.0,2418.0
2024-03-23,Set,True,Shipped,1,1.0,562.0
2024-03-23,Saree,False,Shipped,1,1.0,885.0
2024-03-23,Set,False,Shipped - Returned to Seller,1,1.0,569.0
2024-03-23,Western Dress,True,Shipped,1,1.0,771.0
2024-03-22,Western Dress,False,Shipped,59,59.0,51352.0
2024-03-22,Ethnic Dress,False,Shipped,13,13.0,11463.0
2024-03-22,Set,True,Shipped,2,2.0,1301.0
2024-03-21,Set,False,Cancelled,77,25.0,39678.44
2024-03-21,Bottom,False,Cancelled,2,0.0,685.72
2024-03-21,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,776.0
2024-03-21,Set,True,Cancelled,3,2.0,2317.0
2024-02-12,Set,False,Shipped - Delivered to Buyer,122,123.0,108083.0
2024-02-12,kurta,False,Shipped - Delivered to Buyer,98,98.0,47562.0
2024-02-12,Set,False,Shipped - Returned to Seller,11,10.0,8922.0
2024-02-12,Ethnic Dress,False,Shipped - Delivered to Buyer,5,5.0,3629.0
2024-02-12,Western Dress,False,Cancelled,34,6.0,19258.390000000003
2024-02-12,kurta,False,Shipped - Returned to Seller,5,5.0,1903.0
2024-02-12,Saree,False,Shipped,2,2.0,1571.0
2024-02-12,Ethnic Dress,False,Shipped - Returned to Seller,2,2.0,746.0
2024-02-11,Western Dress,False,Shipped - Delivered to Buyer,86,86.0,65147.0
2024-02-11,Set,True,Shipped - Delivered to Buyer,1,1.0,1338.0
2024-02-11,Top,False,Shipped - Delivered to Buyer,23,23.0,11512.0
2024-02-11,Top,False,Shipped - Returned to Seller,3,3.0,1813.0
2024-02-11,kurta,True,Shipped - Delivered to Buyer,3,3.0,1383.0
2024-02-11,Top,True,Shipped,2,2.0,1289.0
2024-02-11,Ethnic Dress,False,Cancelled,1,0.0,856.19
2024-02-11,Western Dress,False,Shipped - Returned to Seller,1,1.0,771.0
2024-02-10,kurta,False,Shipped - Delivered to Buyer,148,151.0,70187.0
2024-02-10,kurta,False,Shipped - Returned to Seller,10,10.0,4387.0
2024-02-10,Ethnic Dress,False,Cancelled,3,0.0,657.14
2024-02-10,Blouse,False,Shipped - Delivered to Buyer,3,3.0,1955.0
2024-02-10,Top,False,Cancelled,6,2.0,2317.29
2024-02-10,Bottom,False,Shipped - Delivered to Buyer,1,1.0,331.0
2024-02-09,Blouse,False,Shipped,5,5.0,2792.0
2024-02-09,Saree,False,Shipped - Delivered to Buyer,1,1.0,554.0
2024-02-09,Set,True,Shipped - Delivered to Buyer,5,5.0,5522.0
2024-02-09,Top,True,Shipped - Delivered to Buyer,2,2.0,1020.0
2024-02-07,kurta,True,Shipped - Delivered to Buyer,4,4.0,1306.0
2024-02-07,Top,True,Shipped,2,2.0,706.0
2024-02-06,Top,False,Shipped,82,83.0,41943.0
2024-02-06,Ethnic Dress,False,Shipped,7,7.0,5222.0
2024-02-09,Bottom,False,Shipped - Delivered to Buyer,3,3.0,1080.0
2024-02-08,Western Dress,False,Shipped - Delivered to Buyer,79,79.0,59173.0
2024-02-08,kurta,False,Shipped - Delivered to Buyer,141,141.0,64250.0
2024-02-08,Set,False,Shipped - Delivered to Buyer,151,151.0,128452.0
2024-02-08,Western Dress,False,Shipped - Returned to Seller,6,6.0,4472.0
2024-02-08,kurta,False,Shipped - Returned to Seller,5,10.0,5811.0
2024-02-08,Set,False,Shipped - Returned to Seller,9,9.0,8502.0
2024-02-08,kurta,True,Shipped,2,2.0,781.0
2024-02-06,Bottom,False,Shipped,1,1.0,317.0
2024-02-05,Blouse,False,Shipped - Delivered to Buyer,2,2.0,832.0
2024-02-05,kurta,True,Shipped - Delivered to Buyer,2,2.0,811.0
2024-02-04,kurta,False,Shipped - Delivered to Buyer,135,135.0,63308.0
2024-02-04,Set,False,Shipped,543,546.0,435780.0
2024-02-04,Western Dress,False,Cancelled,29,11.0,12357.47
2024-02-04,Top,False,Cancelled,15,6.0,4095.24
2024-02-04,kurta,False,Shipped - Returned to Seller,6,6.0,2260.0
2024-02-04,Blouse,False,Shipped - Delivered to Buyer,4,4.0,2214.0
2024-02-04,Blouse,False,Shipped - Returned to Seller,1,1.0,625.0
2024-02-03,Top,False,Shipped - Returned to Seller,1,1.0,690.0
2024-02-22,Bottom,False,Cancelled,1,0.0,0.0
2024-02-22,kurta,True,Shipped,1,1.0,382.0
2024-02-21,Blouse,False,Cancelled,2,0.0,1644.77
2024-02-21,Top,False,Cancelled,11,2.0,2043.76
2024-02-21,Set,True,Shipped - Returned to Seller,1,1.0,773.0
2024-02-21,Bottom,False,Shipped,2,2.0,602.0
2024-02-20,Blouse,False,Shipped,10,10.0,5454.0
2024-02-20,Set,True,Shipped - Delivered to Buyer,1,1.0,949.0
2024-02-18,Western Dress,False,Shipped - Delivered to Buyer,87,87.0,64791.0
2024-02-18,Top,False,Shipped - Delivered to Buyer,36,36.0,17888.0
2024-02-18,Western Dress,False,Shipped - Returned to Seller,8,8.0,6078.0
2024-02-18,Top,False,Shipped - Returned to Seller,6,6.0,2419.0
2024-02-18,Ethnic Dress,False,Cancelled,1,0.0,380.0
2024-02-18,Blouse,False,Shipped - Delivered to Buyer,1,1.0,625.0
2024-02-17,Bottom,False,Shipped,2,2.0,602.0
2024-02-17,Western Dress,True,Shipped - Delivered to Buyer,4,4.0,3084.0
2024-02-17,kurta,True,Shipped,2,2.0,952.0
2024-02-17,Set,False,Pending,1,1.0,1523.0
2024-02-17,kurta,False,Shipped - Lost in Transit,2,2.0,998.0
2024-02-16,Set,False,Shipped - Delivered to Buyer,179,179.0,151491.0
2024-02-16,Western Dress,False,Shipped - Returned to Seller,16,16.0,10844.0
2024-02-16,Set,False,Shipped - Returned to Seller,16,16.0,11667.0
2024-02-16,Western Dress,False,Shipped - Delivered to Buyer,112,113.0,84247.0
2024-02-16,Top,False,Shipped - Delivered to Buyer,59,59.0,28106.0
2024-02-16,Top,False,Shipped - Returned to Seller,4,4.0,2151.0
2024-02-16,Bottom,False,Shipped - Delivered to Buyer,6,7.0,2486.0
2024-02-16,Set,False,Shipped - Returning to Seller,1,1.0,648.0
2024-02-15,Set,False,Cancelled,61,11.0,28831.660000000003
2024-02-15,Set,True,Shipped - Delivered to Buyer,2,2.0,1776.0
2024-02-14,Set,False,Shipped,239,238.0,201050.0
2024-02-14,kurta,False,Shipped,194,194.0,92998.0
2024-02-14,Ethnic Dress,False,Cancelled,2,0.0,856.19
2024-02-14,Western Dress,True,Cancelled,1,0.0,951.43
2024-02-14,kurta,True,Shipped,3,3.0,1282.0
2024-02-13,Bottom,False,Shipped - Delivered to Buyer,1,1.0,360.0
2024-02-13,Saree,False,Shipped,3,3.0,2252.0
2024-02-13,Set,True,Shipped - Delivered to Buyer,1,1.0,545.0
2024-02-19,kurta,False,Shipped,216,218.0,103510.0
2024-02-19,Set,False,Shipped - Delivered to Buyer,184,185.0,147836.0
2024-02-19,Set,False,Shipped - Returned to Seller,14,14.0,11406.0
2024-02-19,Blouse,False,Shipped,9,9.0,3573.0
2024-02-19,Ethnic Dress,False,Cancelled,5,0.0,2948.57
2024-03-20,Set,False,Cancelled,87,32.0,45253.59000000001
2024-03-20,Top,False,Cancelled,8,4.0,3617.43
2024-03-19,Set,True,Cancelled,2,2.0,1665.0
2024-03-19,kurta,False,Shipped - Out for Delivery,1,1.0,729.0
2024-03-19,kurta,False,Pending,1,1.0,496.0
2024-03-19,Ethnic Dress,False,Cancelled,1,0.0,0.0
2024-03-18,Top,True,Shipped - Delivered to Buyer,1,1.0,758.0
2024-03-18,Blouse,False,Shipped - Delivered to Buyer,1,1.0,879.0
2024-03-17,kurta,True,Shipped,4,4.0,1793.0
2024-03-16,Blouse,False,Shipped,8,8.0,4316.0
2024-03-16,Ethnic Dress,False,Shipped - Delivered to Buyer,3,3.0,1942.0
2024-03-16,Western Dress,False,Shipped - Out for Delivery,1,1.0,725.0
2024-03-16,kurta,True,Shipped,2,3.0,1467.0
2024-03-15,Western Dress,False,Cancelled,23,6.0,11917.15
2024-03-15,Top,False,Shipped,89,89.0,57178.0
2024-03-15,kurta,False,Shipped - Delivered to Buyer,79,81.0,37106.0
2024-03-15,Saree,False,Shipped,2,2.0,1544.0
2024-03-15,kurta,False,Shipped - Returned to Seller,8,8.0,4245.0
2024-03-15,Set,True,Shipped,1,1.0,1125.0
2024-03-14,Western Dress,False,Shipped,109,109.0,91537.0
2024-03-14,Set,False,Shipped - Delivered to Buyer,126,126.0,106481.0
2024-03-14,kurta,False,Shipped - Delivered to Buyer,102,102.0,44596.0
2024-03-14,Top,False,Shipped,129,129.0,83101.0
2024-03-14,kurta,False,Shipped - Returned to Seller,9,9.0,4238.0
2024-03-14,Set,False,Shipped - Returned to Seller,4,4.0,4341.0
2024-03-14,Western Dress,True,Shipped - Delivered to Buyer,2,2.0,1470.0
2024-03-13,Set,False,Shipped - Delivered to Buyer,85,85.0,74598.0
2024-03-13,Ethnic Dress,False,Shipped,15,15.0,9277.0
2024-03-13,Set,False,Shipped - Returned to Seller,5,5.0,4630.0
2024-03-13,Bottom,False,Cancelled,1,0.0,0.0
2024-03-11,Set,False,Cancelled,85,23.0,37623.26
2024-03-11,Western Dress,False,Cancelled,42,8.0,20626.34
2024-03-11,Top,False,Shipped,85,85.0,61685.0
2024-03-11,Blouse,False,Shipped,5,5.0,3100.0
2024-03-11,Ethnic Dress,False,Cancelled,1,0.0,0.0
2024-03-13,Saree,False,Shipped,2,2.0,1641.0
2024-03-13,Top,True,Shipped,1,1.0,665.0
2024-03-12,kurta,False,Shipped - Delivered to Buyer,78,78.0,37787.0
2024-03-12,Set,False,Cancelled,61,17.0,23588.65
2024-03-12,kurta,False,Shipped - Returned to Seller,9,9.0,3945.0
2024-03-12,Top,False,Shipped - Delivered to Buyer,10,10.0,5871.0
2024-03-10,Set,True,Shipped - Delivered to Buyer,1,1.0,699.0
2024-01-23,Set,False,Shipped - Delivered to Buyer,195,195.0,158807.0
2024-01-23,kurta,False,Shipped,371,374.0,159241.0
2024-01-23,Set,False,Shipped - Returned to Seller,16,16.0,12439.0
2024-01-23,Top,False,Shipped - Delivered to Buyer,21,21.0,10618.0
2024-01-23,Top,False,Shipped - Returned to Seller,1,1.0,359.0
2024-01-22,Set,False,Shipped - Delivered to Buyer,154,154.0,126870.0
2024-01-22,kurta,False,Cancelled,160,43.0,41764.91999999999
2024-01-22,Blouse,False,Shipped - Delivered to Buyer,2,2.0,1004.0
2024-01-22,Western Dress,False,Shipped,60,60.0,45668.0
2024-01-22,Set,False,Shipped - Returned to Seller,7,7.0,6448.0
2024-01-18,Set,False,Cancelled,93,31.0,50474.41
2024-01-18,kurta,False,Cancelled,103,27.0,27010.790000000005
2024-01-18,Top,False,Cancelled,17,6.0,4289.24
2024-01-18,Ethnic Dress,False,Shipped - Returned to Seller,1,1.0,845.0
2024-01-18,Set,True,Shipped - Delivered to Buyer,2,2.0,1279.0
2024-01-18,Ethnic Dress,False,Shipped - Delivered to Buyer,2,2.0,1566.0
2024-01-17,Top,False,Cancelled,16,6.0,5637.14
2024-01-21,kurta,False,Shipped - Delivered to Buyer,234,237.0,99169.0
2024-01-21,kurta,False,Shipped - Returned to Seller,20,20.0,8276.0
2024-01-21,Top,False,Shipped - Delivered to Buyer,33,33.0,15190.0
2024-01-21,Blouse,False,Shipped,4,4.0,2098.0
2024-01-20,kurta,False,Shipped,327,328.0,136811.0
2024-01-19,kurta,False,Cancelled,94,17.0,22806.980000000003
2024-01-19,Top,False,Cancelled,7,3.0,1978.05
2024-01-19,Ethnic Dress,False,Cancelled,3,1.0,1468.4299999999998
2024-01-19,Bottom,False,Shipped,8,8.0,2601.0
2024-01-19,Western Dress,True,Shipped,2,2.0,1666.0
2024-01-17,Ethnic Dress,False,Shipped,5,5.0,4093.0
2024-01-17,Saree,False,Shipped - Delivered to Buyer,7,7.0,5402.0
